"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","nomenclaturalStatus","identifier","recordNumber","nomenclaturalCode","datasetName","locality","county","fieldNumber","gbifID","collectionCode","occurrenceID","type","taxonID","catalogNumber","recordedBy","institutionCode","ownerInstitutionCode","bibliographicCitation","identifiedBy","collectionID","name","dateIdentified","typeStatus","municipality","language","occurrenceRemarks","coordinateUncertaintyInMeters","typifiedName","otherCatalogNumbers","higherGeography","institutionID","organismID","datasetID","accessRights","higherClassification"
"11","1260542083","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.828056,-58.623889,"cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:47.117+0000",107,"none","PRESERVED_SPECIMEN",1,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",160,"SOUTH_AMERICA","Santa Cruz",2005,8,21,"2005-08-21T00:00:00","2015-04-21T05:44:00.000+0000","2020-02-14T11:59:47.117+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:3154432","Linneo Foronda 130","ICNafp","Tropicos","Municipio de porongo, a 14 km. de la Localidad de San José, camino a espejillos, sobre una quebrada a 100 metros del camino. Se observa bosques de Tacuarenbó.","Andrés Ibáñez",NA,"1260542083","MO","urn:catalog:MO:Tropicos:3154432","PhysicalObject","4301194","3154432","Ivan Linneo","MO","MOBOT","http://www.tropicos.org/Specimen/3154432","J. Teran (BOLV)","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella penduliflora (C.H.Wright) L.B.Sm.","2006-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1260529375","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.814444,-63.719444,"cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T12:00:22.666+0000",107,"none","PRESERVED_SPECIMEN",1,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1540,"SOUTH_AMERICA","Chuquisaca",2005,10,17,"2005-10-17T00:00:00","2011-04-02T07:54:00.000+0000","2020-02-14T12:00:22.666+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:3142873","Lliully 341","ICNafp","Tropicos","Municipio de Villa Vaca Gúzman, Serrania del Incahuasi. Abra del Incahuasi en el límite entre Chuquisaca y Santa Cruz, Bosque húmedo caducifolio con elementos Tucumano-Boliviano, Cedrela lilloi, Inga marginata en el estrato arbóeo, varias especies de Solanaceas y Melastomataceas en el estrato arbustivo.","Luis Calvo",NA,"1260529375","MO","urn:catalog:MO:Tropicos:3142873","PhysicalObject","4301194","3142873","Ariel Lliully|R. León|A. Ortega|J. Vedia","MO","MOBOT","http://www.tropicos.org/Specimen/3142873","J. Teran (BOLV)","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella penduliflora (C.H.Wright) L.B.Sm.","2006-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1260536244","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.85361,-63.72722,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:46.459+0000",107,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1318,"SOUTH_AMERICA","Chuquisaca",2005,10,19,"2005-10-19T00:00:00","2011-04-02T07:54:00.000+0000","2020-02-14T11:59:46.459+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:3148952","Lliully 435","ICNafp","Tropicos","Municipio de Villa Vaca Gúzman, Serrania del Incahuasi. Bajando del abra del Incahuasi hacia Muyupampa. Bosque húmedo caducifolio con elementos Tucumano-Boliviano, Cedrela lilloi, Inga marginata en el estrato arbóeo, varias Solanaeas y Melastomataceas en el estrato arbustivo, colonias de Lamphrotyrsus hieronimii en quebradas rocosas.","Luis Calvo",NA,"1260536244","MO","urn:catalog:MO:Tropicos:3148952","PhysicalObject","4301194","3148952","Ariel Lliully|R. León|A. Ortega|J. Vedia","MO","MOBOT","http://www.tropicos.org/Specimen/3148952","J. Teran (BOLV), Oct","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella penduliflora (C.H.Wright) L.B.Sm.","2006-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1260529405","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.079722,-64.175556,"cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:49.485+0000",107,"none","PRESERVED_SPECIMEN",1,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1529,"SOUTH_AMERICA","Chuquisaca",2005,11,25,"2005-11-25T00:00:00","2010-03-22T16:28:00.000+0000","2020-02-14T11:59:49.485+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:3142878","Villalobos 222","ICNafp","Tropicos","Municipio Villa Serrano. Trayecto Comunidad Pampas del Tigre a Temporal. Piso montano Tucumano-Boliviano. Bosque siempreverde estacionales, en sectores arbustales y matorrales secundarios, con Duranta serratifolia, Baccharis latifolia y Dodonaea viscosa.","Belisario Boeto",NA,"1260529405","MO","urn:catalog:MO:Tropicos:3142878","PhysicalObject","4301194","3142878","Jeaneth Villalobos","MO","MOBOT","http://www.tropicos.org/Specimen/3142878","J. Teran (BOLV), Oct","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella penduliflora (C.H.Wright) L.B.Sm.","2006-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1260083365","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-12.75444,-73.135,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:43.439+0000",107,"none","PRESERVED_SPECIMEN",6,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",881,"SOUTH_AMERICA","Cusco",2004,7,18,"2004-07-18T00:00:00","2013-06-02T05:38:00.000+0000","2020-02-14T11:59:43.439+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","PE","Peru","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:2738569","Galiano 6587","ICNafp","Tropicos","Dist. Vilcabamba, Chiwanquiri, Bosque Secundario.","La Convención",NA,"1260083365","MO","urn:catalog:MO:Tropicos:2738569","PhysicalObject","4301194","2738569","Washington L. Galiano|Efraín Suclli|A. Rodríguez|A. Carazas","MO","MOBOT","http://www.tropicos.org/Specimen/2738569","H. Luther (SEL)","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella penduliflora (C.H.Wright) L.B.Sm.","2006-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1260541987","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.31694,-64.06888,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:43.086+0000",107,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",1300,"SOUTH_AMERICA","Chuquisaca",2004,10,11,"2004-10-11T00:00:00","2013-11-26T05:40:00.000+0000","2020-02-14T11:59:43.086+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:3154421","Gutiérrez Romero 994","ICNafp","Tropicos","Llantoj. Aprox. 850 m., antes de llegar a Llantoj, a 5 min. bajando de","Tomina",NA,"1260541987","MO","urn:catalog:MO:Tropicos:3154421","PhysicalObject","4301194","3154421","Julia Gutiérrez R.","MO","MOBOT","http://www.tropicos.org/Specimen/3154421","H.E. Luther (SEL)","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella penduliflora (C.H.Wright) L.B.Sm.","2007-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1135443461","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-14.465,-68.54889,"","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-02-18T22:05:44.280+0000","2020-02-18T22:50:46.016+0000",110,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",938,NA,NA,2003,3,3,"2003-03-03T00:00:00",NA,"2020-02-18T22:50:46.016+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"La paz: Franz Tamayo, Parque Nacional Madidi, camino de Apolo-Azariamas, arroyo Pintata. A 1,5 km SW del campamento principal sobre el arroyo Pinatata. Bosque seco ribereno en terraza. 938 m.",NA,NA,"1135443461","Herbarium WU",NA,NA,NA,"0012118","Canqui,F., Cabrera,H., Paniagua,N., Alvarez,M. & Alvarez,A.","WU",NA,NA,"J. Peters & P. Ibisch 2008-11-04",NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1259112124","Fosterella latifolia Ibisch, R.Vásquez & E.Gross",-14.465167,-68.548944,"cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2020-02-14T11:33:51.259+0000","2020-02-14T11:59:48.564+0000",107,"none","PRESERVED_SPECIMEN",4,5288017,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","latifolia","SPECIES","SYNONYM",938,"SOUTH_AMERICA","La Paz",2003,3,3,"2003-03-03T00:00:00","2016-04-29T15:25:00.000+0000","2020-02-14T11:59:48.564+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of","Missouri Botanical Garden","No opinion","urn:catalog:MO:Tropicos:1856551","Canqui Magne 252","ICNafp","Tropicos","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 1,5 km al SW del campamento principal sobre el arroyo Pintata. Parcela Temporal de Muestreo 83 (0.05 ha).","Franz Tamayo","03-08","1259112124","MO","urn:catalog:MO:Tropicos:1856551","PhysicalObject","50162949","1856551","F. Canqui|Hector Cabrera|Narel Paniagua Zambrana|Mario Álvarez|Antonio Álvarez","MO","MOBOT","http://www.tropicos.org/Specimen/1856551","W. Till (WU)","http://biocol.org/urn:lsid:biocol.org:col:15859","Fosterella latifolia Ibisch, R.Vásquez & E.Gross","2004-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","620619561","Fosterella chiquitana Ibisch, R.Vásquez & E.Gross",-16.283333,-62.133333,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:25.106+0000",88,"none","PRESERVED_SPECIMEN",NA,5288016,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","chiquitana","SPECIES","SYNONYM",NA,NA,NA,2003,6,2,"2003-06-02T00:00:00",NA,"2020-02-12T18:39:25.106+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Prov. Nuflo de Chávez, ca. 10 km nach Concepción entlang der Straße nach San Javier, auf Granitfelsen (Sammler Originalmaterial: P. Ibisch, 16. Mai 1997)",NA,NA,"620619561","Herbarium Senckenbergianum",NA,NA,NA,"FR-0105474",NA,"FR",NA,NA,NA,NA,"Fosterella chiquitana Ibisch, R.Vásquez & E.Gross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","620619573","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-19.85,-63.71,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:25.113+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2003,6,2,"2003-06-02T00:00:00",NA,"2020-02-12T18:39:25.113+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Prov. Luis Calvo, zwischen dem Gipfel von Incahuasi und Muyupampa (Sammler Originalmaterial: R. Vásquez & J. Rivero, 22. Apr. 2000)",NA,NA,"620619573","Herbarium Senckenbergianum",NA,NA,NA,"FR-0105455",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","317864462","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.14,-63.52695,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:22.357+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2002,10,11,"2002-10-11T00:00:00",NA,"2020-02-12T18:39:22.357+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, road between Samaipata and Bermejo",NA,NA,"317864462","Herbarium Senckenbergianum",NA,NA,NA,"Fr-0082338",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","317864463","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.14,-63.52695,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:22.372+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2002,10,11,"2002-10-11T00:00:00",NA,"2020-02-12T18:39:22.372+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, road between Samaipata and Bermejo",NA,NA,"317864463","Herbarium Senckenbergianum",NA,NA,NA,"Fr-0082339",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","317864464","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-18.14,-63.52695,"gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:22.355+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2002,10,11,"2002-10-11T00:00:00",NA,"2020-02-12T18:39:22.355+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Florida, road between Samaipata and Bermejo",NA,NA,"317864464","Herbarium Senckenbergianum",NA,NA,NA,"Fr-0082340",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","362418941","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-15.668333,-63.52695,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.811+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2002,10,30,"2002-10-30T00:00:00",NA,"2020-02-12T18:39:21.811+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Guarayos, road between Trinidad and Santa Cruz, 2 km before Santa Maria",NA,NA,"362418941","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082336",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","362418943","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-15.668333,-63.52695,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.823+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2002,10,30,"2002-10-30T00:00:00",NA,"2020-02-12T18:39:21.823+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Guarayos, road between Trinidad and Santa Cruz, 2 km before Santa Maria",NA,NA,"362418943","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082337",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","345762850","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.45,-67.466667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.804+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,2,12,"2000-02-12T00:00:00",NA,"2020-02-12T18:39:21.804+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Sud Yungas, 10 km from Irupana to Chulumani",NA,NA,"345762850","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082301",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","362418921","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.733333,-67.216667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.804+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,2,11,"2000-02-11T00:00:00",NA,"2020-02-12T18:39:21.804+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Inquisivi, Licoma cruce between Circuata and Cajuata",NA,NA,"362418921","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082312",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","362418928","Fosterella penduliflora (C.H.Wright) L.B.Sm.",-16.733333,-67.216667,"cdround,gass84","966426ce-f762-11e1-a439-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862","60383ab8-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2020-02-11T21:07:47.517+0000","2020-02-12T18:39:21.804+0000",88,"none","PRESERVED_SPECIMEN",NA,5288015,6,7707728,196,1369,3740,2696623,5288015,5288015,"Fosterella penduliflora (C.H.Wright) L.B.Sm.","Plantae","Tracheophyta","Poales","Bromeliaceae","Fosterella","Fosterella penduliflora","Fosterella","penduliflora","SPECIES","ACCEPTED",NA,NA,NA,2000,2,11,"2000-02-11T00:00:00",NA,"2020-02-12T18:39:21.804+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BO","Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"Inquisivi, Licoma cruce between Circuata and Cajuata",NA,NA,"362418928","Herbarium Senckenbergianum",NA,NA,NA,"FR-0082321",NA,"FR",NA,NA,NA,NA,"Fosterella penduliflora (C.H.Wright) L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
